code_module,code_presentation,id_student,id_site,date,sum_click
AAA,2013J,114017,546879,82,1
AAA,2013J,114017,546614,82,2
AAA,2013J,114017,546871,82,1
AAA,2013J,114017,546670,82,1
AAA,2013J,110175,546614,82,3
AAA,2013J,110175,546737,82,4
AAA,2013J,175392,546655,82,2
AAA,2013J,174782,546658,82,3
AAA,2013J,175392,546614,82,3
AAA,2013J,175392,546658,82,3
AAA,2013J,175392,546650,82,3
AAA,2013J,174782,546650,82,3
AAA,2013J,174782,546650,82,1
AAA,2013J,174782,546614,82,3
AAA,2013J,174782,546655,82,2
AAA,2013J,174782,546658,82,1
AAA,2013J,175392,546655,82,1
AAA,2013J,175392,546658,82,2
AAA,2013J,175392,546650,82,2
AAA,2013J,168936,546614,82,1
AAA,2013J,155854,546614,82,3
AAA,2013J,155854,546665,82,3
AAA,2013J,159954,546614,82,1
AAA,2013J,159954,546702,82,5
AAA,2013J,192183,546614,82,1
AAA,2013J,192183,546696,82,5
AAA,2013J,227499,546658,82,1
AAA,2013J,227499,546658,82,1
AAA,2013J,227499,546614,82,2
AAA,2013J,227499,546876,82,1
AAA,2013J,227499,546883,82,2
AAA,2013J,227499,546676,82,2
AAA,2013J,312537,546680,82,9
AAA,2013J,312537,546726,82,1
AAA,2013J,312537,546614,82,16
AAA,2013J,312537,546883,82,4
AAA,2013J,312537,546876,82,4
AAA,2013J,306107,546876,82,2
AAA,2013J,306107,546883,82,1
AAA,2013J,307061,546614,82,4
AAA,2013J,306107,546614,82,3
AAA,2013J,306897,546650,83,2
AAA,2013J,306897,546614,83,3
AAA,2013J,306897,546650,83,2
AAA,2013J,312537,546737,83,9
AAA,2013J,312537,546655,83,1
AAA,2013J,312537,546650,83,2
AAA,2013J,312537,546655,83,1
AAA,2013J,312537,546665,83,13
AAA,2013J,312537,546614,83,12
AAA,2013J,312537,546650,83,4
AAA,2013J,311917,546614,83,1
AAA,2013J,312537,546678,83,3
AAA,2013J,312537,546676,83,6
AAA,2013J,311917,546676,83,2
AAA,2013J,296332,546614,83,1
AAA,2013J,296332,546696,83,3
AAA,2013J,281022,546614,83,2
AAA,2013J,281022,546871,83,1
AAA,2013J,281022,546954,83,1
AAA,2013J,11391,546654,83,3
AAA,2013J,11391,546655,83,1
AAA,2013J,11391,546654,83,5
AAA,2013J,11391,546657,83,1
AAA,2013J,11391,546652,83,2
AAA,2013J,11391,546650,83,4
AAA,2013J,11391,546650,83,2
AAA,2013J,11391,546614,83,1
AAA,2013J,71361,546737,83,2
AAA,2013J,71361,546614,83,3
AAA,2013J,77367,546614,83,2
AAA,2013J,57506,546696,83,1
AAA,2013J,57506,546614,83,1
AAA,2013J,63400,546614,83,4
AAA,2013J,63400,546876,83,2
AAA,2013J,63400,546665,83,15
AAA,2013J,63400,546883,83,2
AAA,2013J,63400,546676,83,3
AAA,2013J,62155,546654,83,2
AAA,2013J,62155,546658,83,2
AAA,2013J,62155,546654,83,1
AAA,2013J,62155,546650,83,1
AAA,2013J,62155,546655,83,2
AAA,2013J,62155,546658,83,2
AAA,2013J,62155,546614,83,6
AAA,2013J,62155,546650,83,2
AAA,2013J,62155,546655,83,1
AAA,2013J,62155,546696,83,7
AAA,2013J,241649,546675,83,7
AAA,2013J,241649,546614,83,1
AAA,2013J,268073,546655,83,2
AAA,2013J,268073,546657,83,2
AAA,2013J,268073,546657,83,1
AAA,2013J,268073,546655,83,2
AAA,2013J,268073,546614,83,3
AAA,2013J,262934,546714,83,1
AAA,2013J,262934,546879,83,2
AAA,2013J,262934,546654,83,5
AAA,2013J,262934,546737,83,2
AAA,2013J,262934,546614,83,7
AAA,2013J,262934,546650,83,1
AAA,2013J,262934,546650,83,1
AAA,2013J,262934,546655,83,3
AAA,2013J,262934,546654,83,4
AAA,2013J,262934,546655,83,3
AAA,2013J,248270,546614,83,2
AAA,2013J,319047,546650,83,1
AAA,2013J,319047,546702,83,2
AAA,2013J,319047,546655,83,2
AAA,2013J,319047,546948,83,1
AAA,2013J,319047,546658,83,1
AAA,2013J,319047,546725,83,5
AAA,2013J,319047,546871,83,4
AAA,2013J,319047,546954,83,2
AAA,2013J,343446,546650,83,2
AAA,2013J,343446,546614,83,1
AAA,2013J,343446,546658,83,1
AAA,2013J,343446,546654,83,1
AAA,2013J,343446,546650,83,1
AAA,2013J,343446,546645,83,1
AAA,2013J,343446,546658,83,2
AAA,2013J,343446,546655,83,1
AAA,2013J,318933,546686,83,1
AAA,2013J,319047,546650,83,3
AAA,2013J,318933,546614,83,1
AAA,2013J,319047,546614,83,6
AAA,2013J,229361,546883,83,1
AAA,2013J,229361,546614,83,1
AAA,2013J,229361,546876,83,1
AAA,2013J,175932,546655,83,1
AAA,2013J,175932,546678,83,7
AAA,2013J,175932,546737,83,4
AAA,2013J,175932,546614,83,5
AAA,2013J,175932,546665,83,21
AAA,2013J,175392,546871,83,1
AAA,2013J,175392,546650,83,1
AAA,2013J,175392,546614,83,5
AAA,2013J,175392,546650,83,2
AAA,2013J,175392,546686,83,6
AAA,2013J,192183,546614,83,1
AAA,2013J,192183,546696,83,3
AAA,2013J,368963,546657,83,1
AAA,2013J,368963,546676,83,3
AAA,2013J,368963,546680,83,6
AAA,2013J,368963,546876,83,2
AAA,2013J,368963,546678,83,4
AAA,2013J,368963,546871,83,1
AAA,2013J,368963,546614,83,3
AAA,2013J,110175,546614,83,3
AAA,2013J,110175,546883,83,2
AAA,2013J,110175,546876,83,2
AAA,2013J,110175,546676,83,2
AAA,2013J,113295,546665,83,3
AAA,2013J,113295,546670,83,1
AAA,2013J,113295,546737,83,2
AAA,2013J,113295,546879,83,1
AAA,2013J,113295,546678,83,5
AAA,2013J,113295,546614,83,5
AAA,2013J,114999,546614,83,1
AAA,2013J,114999,546665,83,1
AAA,2013J,111717,546614,83,3
AAA,2013J,111717,546678,83,3
AAA,2013J,111717,546737,83,3
AAA,2013J,137873,546686,83,3
AAA,2013J,137873,546614,83,6
AAA,2013J,137873,546696,83,10
AAA,2013J,101781,546665,83,6
AAA,2013J,101781,546674,83,6
AAA,2013J,101781,546614,83,1
AAA,2013J,588775,546650,83,2
AAA,2013J,588775,546650,83,1
AAA,2013J,588775,546879,83,1
AAA,2013J,588775,546670,83,1
AAA,2013J,588775,546614,83,2
AAA,2013J,398552,546696,83,11
AAA,2013J,398552,546614,83,7
AAA,2013J,398552,546658,83,1
AAA,2013J,398552,546680,83,6
AAA,2013J,398552,546655,83,2
AAA,2013J,398552,546655,83,4
AAA,2013J,398552,546658,83,1
AAA,2013J,444677,546614,83,2
AAA,2013J,414117,546614,83,1
AAA,2013J,2051699,546614,83,3
AAA,2013J,2051699,546702,83,1
AAA,2013J,2051699,546920,83,1
AAA,2013J,2051699,546871,83,2
AAA,2013J,2051699,546916,83,1
AAA,2013J,2051699,546954,83,2
AAA,2013J,2051699,546874,83,1
AAA,2013J,760729,546879,83,1
AAA,2013J,760729,546655,83,1
AAA,2013J,760729,546614,83,4
AAA,2013J,760729,546650,83,1
AAA,2013J,978739,546670,83,3
AAA,2013J,971027,546614,83,2
AAA,2013J,978739,546655,83,1
AAA,2013J,969076,546650,83,1
AAA,2013J,969076,546650,83,1
AAA,2013J,969076,546614,83,1
AAA,2013J,978739,546655,83,4
AAA,2013J,978739,546879,83,2
AAA,2013J,978739,546614,83,4
AAA,2013J,971027,546676,83,3
AAA,2013J,705379,546665,83,8
AAA,2013J,704156,546696,83,10
AAA,2013J,705379,546883,83,1
AAA,2013J,704156,546686,83,2
AAA,2013J,704156,546687,83,15
AAA,2013J,704156,546682,83,8
AAA,2013J,705379,546614,83,5
AAA,2013J,704156,546614,83,3
AAA,2013J,705379,546876,83,1
AAA,2013J,704156,546675,83,2
AAA,2013J,2516503,546883,83,1
AAA,2013J,2516503,546876,83,1
AAA,2013J,2516503,546614,83,1
AAA,2013J,2529279,546876,83,1
AAA,2013J,2529279,546665,83,3
AAA,2013J,2529279,546614,83,2
AAA,2013J,2529279,546883,83,1
AAA,2013J,2412002,546734,83,2
AAA,2013J,2412002,546684,83,1
AAA,2013J,2412002,546733,83,4
AAA,2013J,2412002,546614,83,4
AAA,2013J,2470694,546871,83,1
AAA,2013J,2470694,546654,83,4
AAA,2013J,2470694,546654,83,2
AAA,2013J,2470694,546614,83,4
AAA,2013J,2470694,546655,83,1
AAA,2013J,2481901,546654,83,1
AAA,2013J,2481901,546655,83,3
AAA,2013J,2481901,546655,83,7
AAA,2013J,2481901,546696,83,1
AAA,2013J,2481901,546614,83,3
AAA,2013J,2481901,546654,83,8
AAA,2013J,2481901,546657,83,1
AAA,2013J,2481901,546654,83,1
AAA,2013J,2458355,546883,83,2
AAA,2013J,2458355,546876,83,3
AAA,2013J,2458355,546665,83,7
AAA,2013J,2458355,546614,83,6
AAA,2013J,2460080,546614,83,1
AAA,2013J,2694424,546614,83,4
AAA,2013J,2694424,546650,83,1
AAA,2013J,2694424,546650,83,1
AAA,2013J,2694424,546655,83,2
AAA,2013J,2694424,546655,83,1
AAA,2013J,2689958,546676,83,2
AAA,2013J,2689958,546614,83,3
AAA,2013J,2689958,546655,83,2
AAA,2013J,2689958,546658,83,2
AAA,2013J,2689958,546654,83,2
AAA,2013J,2689958,546883,83,1
AAA,2013J,2689958,546876,83,1
AAA,2013J,2639540,546883,83,2
AAA,2013J,2639540,546876,83,2
AAA,2013J,2639540,546614,83,2
AAA,2013J,2557283,546655,83,1
AAA,2013J,2557283,546650,83,2
AAA,2013J,2557283,546614,83,11
AAA,2013J,2555340,546614,83,10
AAA,2013J,2555340,546650,83,2
AAA,2013J,2555340,546655,83,1
AAA,2013J,2555340,546650,83,3
AAA,2013J,2555340,546696,83,6
AAA,2013J,2557283,546650,83,1
AAA,2013J,2557283,546655,83,1
AAA,2013J,2550279,546614,83,1
AAA,2013J,2550279,546696,83,8
AAA,2013J,2671132,546665,83,17
AAA,2013J,2671132,546614,83,9
AAA,2013J,2671132,546696,83,12
AAA,2013J,2671132,546676,83,3
AAA,2013J,2671132,546674,83,9
AAA,2013J,2671132,546737,83,1
AAA,2013J,2641155,546876,83,1
AAA,2013J,2641155,546883,83,1
AAA,2013J,2641155,546614,83,1
AAA,2013J,2649826,546614,83,8
AAA,2013J,2649826,546650,83,2
AAA,2013J,2649826,546879,83,1
AAA,2013J,2649826,546650,83,2
AAA,2013J,2586560,546883,83,1
AAA,2013J,2586560,546674,83,18
AAA,2013J,2586560,546665,83,21
AAA,2013J,2586560,546614,83,4
AAA,2013J,2586560,546876,83,1
AAA,2013J,2364471,546650,83,1
AAA,2013J,2364471,546655,83,1
AAA,2013J,2369266,546876,83,1
AAA,2013J,2369266,546654,83,1
AAA,2013J,2369266,546655,83,18
AAA,2013J,2369266,546883,83,1
AAA,2013J,2369266,546658,83,10
AAA,2013J,2369266,546658,83,15
AAA,2013J,2369266,546650,83,9
AAA,2013J,2369266,546614,83,18
AAA,2013J,2369266,546652,83,1
AAA,2013J,2369266,546655,83,22
AAA,2013J,2369266,546696,83,6
AAA,2013J,2369266,546657,83,2
AAA,2013J,2369266,546654,83,2
AAA,2013J,2369266,546676,83,11
AAA,2013J,2369266,546650,83,12
AAA,2013J,2376496,546665,83,10
AAA,2013J,2376496,546614,83,1
AAA,2013J,2364471,546614,83,1
AAA,2013J,2364471,546650,83,3
AAA,2013J,2364471,546654,83,1
AAA,2013J,2364471,546655,83,4
AAA,2013J,2364471,546657,83,2
AAA,2013J,2364471,546658,83,5
AAA,2013J,2358056,546614,83,1
AAA,2013J,2358056,546879,83,1
AAA,2013J,2358056,546670,83,1
AAA,2013J,1847830,546876,83,1
AAA,2013J,1847830,546670,83,1
AAA,2013J,1847830,546658,83,1
AAA,2013J,1847830,546654,83,1
AAA,2013J,1847830,546658,83,2
AAA,2013J,1847830,546655,83,3
AAA,2013J,1847830,546655,83,1
AAA,2013J,1847830,546879,83,2
AAA,2013J,1847830,546650,83,1
AAA,2013J,1847830,546650,83,2
AAA,2013J,1847830,546715,83,9
AAA,2013J,1847830,546737,83,5
AAA,2013J,1847830,546614,83,10
AAA,2013J,1847830,546676,83,9
AAA,2013J,1847830,546883,83,1
AAA,2013J,1860318,546614,83,4
AAA,2013J,1860318,546650,83,1
AAA,2013J,1860318,546650,83,1
AAA,2013J,1860318,546655,83,1
AAA,2013J,1860318,546655,83,2
AAA,2013J,1970390,546879,83,3
AAA,2013J,1970390,546650,83,4
AAA,2013J,1970390,546655,83,1
AAA,2013J,1970390,546655,83,1
AAA,2013J,1970390,546696,83,1
AAA,2013J,1970390,546883,83,3
AAA,2013J,1970390,546670,83,1
AAA,2013J,1970390,546876,83,3
AAA,2013J,1970390,546672,83,3
AAA,2013J,1970390,546650,83,2
AAA,2013J,1970390,546614,83,16
AAA,2013J,1970390,546671,83,1
AAA,2013J,1970390,546662,83,7
AAA,2013J,1976139,546879,83,7
AAA,2013J,1976139,546686,83,3
AAA,2013J,1976139,546614,83,4
AAA,2013J,1976139,546670,83,2
AAA,2013J,1976139,546671,83,2
AAA,2013J,1976139,546696,83,1
AAA,2013J,1976139,546672,83,1
AAA,2013J,1746134,546702,83,1
AAA,2013J,1746134,546871,83,1
AAA,2013J,1746134,546687,83,2
AAA,2013J,1746134,546696,83,4
AAA,2013J,1746134,546708,83,1
AAA,2013J,1746134,546737,83,2
AAA,2013J,1746134,546686,83,6
AAA,2013J,1746134,546658,83,1
AAA,2013J,1746134,546903,83,1
AAA,2013J,1746134,546676,83,7
AAA,2013J,1746134,546654,83,2
AAA,2013J,1746134,546883,83,2
AAA,2013J,1746134,546670,83,1
AAA,2013J,1746134,546655,83,2
AAA,2013J,1746134,546654,83,4
AAA,2013J,1746134,546665,83,11
AAA,2013J,1746134,546879,83,1
AAA,2013J,1746134,546680,83,1
AAA,2013J,1746134,546876,83,5
AAA,2013J,1746134,546678,83,1
AAA,2013J,1746134,546614,83,12
AAA,2013J,1746134,546655,83,1
AAA,2013J,1889577,546614,83,3
AAA,2013J,1889577,546879,83,2
AAA,2013J,1889577,546737,83,7
AAA,2013J,1889577,546670,83,1
AAA,2013J,1894188,546614,83,3
AAA,2013J,1894188,546665,83,1
AAA,2013J,1889577,546678,83,7
AAA,2013J,1894188,546696,83,6
AAA,2013J,1402638,546614,83,1
AAA,2013J,1626710,546614,83,5
AAA,2013J,1626710,546883,83,2
AAA,2013J,1626710,546655,83,1
AAA,2013J,1626710,546876,83,3
AAA,2013J,1626710,546650,83,2
AAA,2013J,1626710,546676,83,2
AAA,2013J,1626710,546655,83,1
AAA,2013J,1626710,546650,83,1
AAA,2013J,1640609,546650,83,2
AAA,2013J,1640609,546655,83,2
AAA,2013J,1640609,546614,83,3
AAA,2013J,1640609,546655,83,1
AAA,2013J,1518989,546696,83,3
AAA,2013J,1518989,546650,83,2
AAA,2013J,1518989,546614,83,1
AAA,2013J,1488959,546702,83,1
AAA,2013J,1488959,546614,84,1
AAA,2013J,1488959,546702,84,4
AAA,2013J,1465690,546658,84,1
AAA,2013J,1465690,546655,84,2
AAA,2013J,1465690,546658,84,2
AAA,2013J,1465690,546678,84,3
AAA,2013J,1465690,546655,84,5
AAA,2013J,1465690,546614,84,1
AAA,2013J,1518989,546650,84,3
AAA,2013J,1518989,546658,84,2
AAA,2013J,1518989,546614,84,2
AAA,2013J,1518989,546655,84,6
AAA,2013J,1518989,546658,84,1
AAA,2013J,1518989,546654,84,1
AAA,2013J,1518989,546655,84,5
AAA,2013J,1518989,546696,84,4
AAA,2013J,1414443,546725,84,7
AAA,2013J,1414443,546716,84,5
AAA,2013J,1414443,546655,84,1
AAA,2013J,1414443,546726,84,1
AAA,2013J,1414443,546702,84,10
AAA,2013J,1414443,546655,84,3
AAA,2013J,1414443,546614,84,21
AAA,2013J,1414443,546696,84,10
AAA,2013J,1414443,546666,84,11
AAA,2013J,1414443,546876,84,1
AAA,2013J,1414443,546657,84,14
AAA,2013J,1414443,546871,84,1
AAA,2013J,1414443,546680,84,11
AAA,2013J,1414443,546657,84,5
AAA,2013J,1414443,546883,84,1
AAA,2013J,1414443,546735,84,14
AAA,2013J,1626710,546674,84,8
AAA,2013J,1626710,546655,84,6
AAA,2013J,1626710,546658,84,1
AAA,2013J,1626710,546614,84,9
AAA,2013J,1626710,546665,84,6
AAA,2013J,1626710,546655,84,5
AAA,2013J,1618738,546675,84,4
AAA,2013J,1618738,546676,84,3
AAA,2013J,1618738,546687,84,10
AAA,2013J,1618738,546948,84,1
AAA,2013J,1618738,546655,84,1
AAA,2013J,1618738,546682,84,5
AAA,2013J,1618738,546680,84,4
AAA,2013J,1618738,546674,84,6
AAA,2013J,1618738,546873,84,1
AAA,2013J,1618738,546696,84,9
AAA,2013J,1618738,546665,84,6
AAA,2013J,1618738,546614,84,15
AAA,2013J,1618738,546716,84,3
AAA,2013J,1618738,546879,84,4
AAA,2013J,1618738,546655,84,2
AAA,2013J,1618738,546670,84,2
AAA,2013J,1618738,546871,84,1
AAA,2013J,1618738,546671,84,2
AAA,2013J,1618738,546719,84,3
AAA,2013J,1618738,546672,84,2
AAA,2013J,1618738,546686,84,12
AAA,2013J,2458355,546614,84,4
AAA,2013J,2458355,546883,84,3
AAA,2013J,2458355,546876,84,3
AAA,2013J,2458355,546873,84,1
AAA,2013J,2529279,546676,84,5
AAA,2013J,2529279,546883,84,4
AAA,2013J,2529279,546674,84,2
AAA,2013J,2529279,546876,84,5
AAA,2013J,2529279,546665,84,4
AAA,2013J,2529279,546614,84,9
AAA,2013J,2481901,546879,84,1
AAA,2013J,2481901,546655,84,6
AAA,2013J,2481901,546655,84,2
AAA,2013J,2481901,546670,84,1
AAA,2013J,2481901,546696,84,1
AAA,2013J,2481901,546654,84,4
AAA,2013J,2481901,546614,84,5
AAA,2013J,2104505,546614,84,2
AAA,2013J,2104505,546702,84,1
AAA,2013J,2104505,546665,84,8
AAA,2013J,2146792,546876,84,1
AAA,2013J,2146792,546614,84,3
AAA,2013J,2146792,546654,84,2
AAA,2013J,2146792,546883,84,1
AAA,2013J,2146792,546654,84,1
AAA,2013J,2146792,546670,84,2
AAA,2013J,2146792,546879,84,1
AAA,2013J,2012966,546614,84,2
AAA,2013J,2012966,546654,84,1
AAA,2013J,2080474,546655,84,1
AAA,2013J,2080474,546655,84,13
AAA,2013J,2080474,546614,84,1
AAA,2013J,2208424,546614,84,4
AAA,2013J,2208424,546879,84,3
AAA,2013J,2208424,546670,84,1
AAA,2013J,2208424,546688,84,1
AAA,2013J,2208424,546737,84,3
AAA,2013J,2153153,546655,84,1
AAA,2013J,2153153,546645,84,1
AAA,2013J,2153153,546614,84,19
AAA,2013J,2155014,546614,84,1
AAA,2013J,2153153,546658,84,1
AAA,2013J,2153153,546676,84,3
AAA,2013J,2153153,546739,84,2
AAA,2013J,2153153,546719,84,2
AAA,2013J,2153153,546738,84,2
AAA,2013J,2153153,546723,84,2
AAA,2013J,2153153,546682,84,4
AAA,2013J,2153153,546680,84,2
AAA,2013J,2153153,546678,84,3
AAA,2013J,2153153,546716,84,2
AAA,2013J,2153153,546675,84,2
AAA,2013J,2153153,546658,84,1
AAA,2013J,2153153,546725,84,2
AAA,2013J,2153153,546731,84,2
AAA,2013J,2153153,546655,84,6
AAA,2013J,2155014,546702,84,5
AAA,2013J,2153153,546674,84,18
AAA,2013J,2153153,546696,84,9
AAA,2013J,2153153,546665,84,31
AAA,2013J,705379,546655,84,5
AAA,2013J,749412,546650,84,2
AAA,2013J,705379,546655,84,4
AAA,2013J,749412,546655,84,2
AAA,2013J,705379,546614,84,3
AAA,2013J,749412,546614,84,4
AAA,2013J,705379,546665,84,11
AAA,2013J,705379,546674,84,6
AAA,2013J,978739,546614,84,8
AAA,2013J,969076,546655,84,2
AAA,2013J,978739,546674,84,13
AAA,2013J,969076,546650,84,1
AAA,2013J,969076,546650,84,1
AAA,2013J,978739,546676,84,5
AAA,2013J,978739,546665,84,13
AAA,2013J,978739,546670,84,2
AAA,2013J,969076,546614,84,1
AAA,2013J,978739,546879,84,1
AAA,2013J,971027,546665,84,6
AAA,2013J,969076,546655,84,1
AAA,2013J,971027,546674,84,6
AAA,2013J,978739,546876,84,1
AAA,2013J,971027,546614,84,4
AAA,2013J,978739,546883,84,1
AAA,2013J,971027,546702,84,3
AAA,2013J,760729,546655,84,4
AAA,2013J,760729,546879,84,1
AAA,2013J,760729,546650,84,2
AAA,2013J,760729,546680,84,2
AAA,2013J,760729,546658,84,1
AAA,2013J,760729,546614,84,5
AAA,2013J,760729,546650,84,3
AAA,2013J,760729,546655,84,3
AAA,2013J,1894188,546687,84,2
AAA,2013J,1894188,546614,84,2
AAA,2013J,1894188,546654,84,1
AAA,2013J,1970390,546655,84,2
AAA,2013J,1970390,546614,84,4
AAA,2013J,1970390,546655,84,4
AAA,2013J,1970390,546665,84,2
AAA,2013J,1938355,546614,84,1
AAA,2013J,1938355,546687,84,1
AAA,2013J,1860318,546655,84,5
AAA,2013J,1860318,546655,84,5
AAA,2013J,1860318,546614,84,2
AAA,2013J,1847830,546614,84,11
AAA,2013J,1847830,546655,84,3
AAA,2013J,1847830,546655,84,2
AAA,2013J,1847830,546876,84,3
AAA,2013J,1847830,546665,84,12
AAA,2013J,1847830,546671,84,1
AAA,2013J,1847830,546871,84,1
AAA,2013J,1847830,546883,84,2
AAA,2013J,1847830,546672,84,1
AAA,2013J,1847830,546879,84,4
AAA,2013J,1847830,546670,84,1
AAA,2013J,1765788,546657,84,1
AAA,2013J,1765788,546652,84,1
AAA,2013J,1765788,546655,84,4
AAA,2013J,1765788,546658,84,2
AAA,2013J,1765788,546614,84,9
AAA,2013J,1765788,546658,84,1
AAA,2013J,1765788,546655,84,3
AAA,2013J,1758449,546655,84,2
AAA,2013J,1758449,546650,84,3
AAA,2013J,1758449,546614,84,5
AAA,2013J,1758449,546658,84,2
AAA,2013J,1758449,546655,84,1
AAA,2013J,1758449,546665,84,1
AAA,2013J,1758449,546650,84,2
AAA,2013J,1758449,546680,84,7
AAA,2013J,1758449,546658,84,3
AAA,2013J,2594139,546657,84,2
AAA,2013J,2594139,546702,84,27
AAA,2013J,2594139,546647,84,1
AAA,2013J,2594139,546647,84,6
AAA,2013J,2594139,546657,84,1
AAA,2013J,2594139,546871,84,1
AAA,2013J,2594139,546614,84,12
AAA,2013J,2594139,546879,84,1
AAA,2013J,2557283,546614,84,6
AAA,2013J,2557283,546655,84,8
AAA,2013J,2557283,546655,84,5
AAA,2013J,2691206,546614,84,2
AAA,2013J,2691206,546665,84,3
AAA,2013J,2694424,546614,84,3
AAA,2013J,2694424,546655,84,1
AAA,2013J,2694424,546655,84,2
AAA,2013J,2639540,546657,84,1
AAA,2013J,2639540,546655,84,1
AAA,2013J,2639540,546655,84,1
AAA,2013J,2639540,546614,84,2
AAA,2013J,2574583,546676,84,3
AAA,2013J,2574583,546614,84,3
AAA,2013J,2649826,546655,84,1
AAA,2013J,2649826,546655,84,1
AAA,2013J,2645733,546916,84,1
AAA,2013J,2645733,546916,84,1
AAA,2013J,2645733,546916,84,1
AAA,2013J,2649826,546614,84,1
AAA,2013J,2641155,546883,84,1
AAA,2013J,2641155,546876,84,1
AAA,2013J,2641155,546614,84,1
AAA,2013J,2364471,546614,84,5
AAA,2013J,2364471,546645,84,2
AAA,2013J,2364471,546657,84,1
AAA,2013J,2364471,546658,84,7
AAA,2013J,2364471,546654,84,1
AAA,2013J,2364471,546650,84,4
AAA,2013J,2364471,546647,84,2
AAA,2013J,2364471,546655,84,4
AAA,2013J,2364471,546655,84,2
AAA,2013J,2312620,546871,84,2
AAA,2013J,2312620,547035,84,1
AAA,2013J,2312620,546660,84,1
AAA,2013J,2312620,546665,84,12
AAA,2013J,2312620,546702,84,1
AAA,2013J,2312620,547020,84,1
AAA,2013J,2312620,546676,84,3
AAA,2013J,2312620,546614,84,5
AAA,2013J,2312620,546737,84,11
AAA,2013J,2312620,546984,84,1
AAA,2013J,2312620,546971,84,1
AAA,2013J,2312620,546907,84,1
AAA,2013J,2312620,546948,84,1
AAA,2013J,2312620,546954,84,1
AAA,2013J,2312620,546678,84,5
AAA,2013J,110175,546883,84,1
AAA,2013J,110175,546876,84,1
AAA,2013J,110175,546614,84,1
AAA,2013J,114999,546665,84,7
AAA,2013J,114999,546614,84,2
AAA,2013J,114999,546883,84,1
AAA,2013J,114999,546876,84,1
AAA,2013J,137873,546680,84,8
AAA,2013J,137873,546696,84,10
AAA,2013J,135400,546879,84,1
AAA,2013J,135400,546670,84,1
AAA,2013J,135400,546614,84,1
AAA,2013J,148993,546614,84,1
AAA,2013J,147756,546614,84,1
AAA,2013J,248270,546883,84,1
AAA,2013J,248270,546876,84,1
AAA,2013J,248270,546614,84,2
AAA,2013J,248270,546665,84,5
AAA,2013J,271251,546614,84,4
AAA,2013J,271251,546665,84,6
AAA,2013J,271251,546696,84,2
AAA,2013J,271251,546676,84,3
AAA,2013J,271251,546674,84,11
AAA,2013J,241649,546675,84,5
AAA,2013J,241649,546614,84,1
AAA,2013J,262934,546614,84,1
AAA,2013J,262934,546737,84,2
AAA,2013J,258894,546650,84,1
AAA,2013J,258894,546655,84,1
AAA,2013J,258894,546655,84,1
AAA,2013J,258894,546658,84,1
AAA,2013J,258894,546614,84,1
AAA,2013J,258894,546650,84,1
AAA,2013J,258894,546658,84,2
AAA,2013J,281022,546614,84,1
AAA,2013J,281022,546702,84,3
AAA,2013J,291334,546696,84,11
AAA,2013J,291334,546614,84,5
AAA,2013J,291334,546655,84,2
AAA,2013J,291334,546687,84,2
AAA,2013J,291334,546650,84,1
AAA,2013J,291334,546680,84,6
AAA,2013J,291334,546658,84,1
AAA,2013J,291334,546876,84,1
AAA,2013J,291334,546883,84,1
AAA,2013J,291334,546650,84,1
AAA,2013J,291334,546655,84,2
AAA,2013J,296332,546682,84,5
AAA,2013J,296332,546687,84,9
AAA,2013J,296332,546675,84,2
AAA,2013J,296332,546726,84,1
AAA,2013J,296332,546686,84,10
AAA,2013J,296332,546696,84,14
AAA,2013J,296332,546680,84,8
AAA,2013J,296332,546614,84,5
AAA,2013J,306897,546655,84,2
AAA,2013J,306897,546655,84,5
AAA,2013J,306897,546680,84,1
AAA,2013J,306897,546670,84,1
AAA,2013J,306897,546614,84,3
AAA,2013J,306897,546879,84,1
AAA,2013J,307061,546614,84,2
AAA,2013J,307866,546676,84,5
AAA,2013J,307866,546658,84,4
AAA,2013J,307866,546658,84,3
AAA,2013J,307866,546614,84,4
AAA,2013J,312537,546614,84,6
AAA,2013J,312537,546687,84,2
AAA,2013J,312537,546655,84,3
AAA,2013J,312537,546655,84,2
AAA,2013J,62155,546687,84,9
AAA,2013J,62155,546650,84,1
AAA,2013J,62155,546696,84,10
AAA,2013J,62155,546614,84,5
AAA,2013J,62155,546680,84,5
AAA,2013J,62155,546682,84,4
AAA,2013J,62155,546655,84,4
AAA,2013J,62155,546655,84,4
AAA,2013J,63400,546676,84,5
AAA,2013J,63400,546654,84,1
AAA,2013J,63400,546654,84,2
AAA,2013J,63400,546876,84,2
AAA,2013J,63400,546883,84,2
AAA,2013J,63400,546614,84,3
AAA,2013J,91265,546614,84,1
AAA,2013J,28400,546676,84,1
AAA,2013J,28400,546665,84,7
AAA,2013J,28400,546678,84,1
AAA,2013J,28400,546658,84,2
AAA,2013J,28400,546737,84,18
AAA,2013J,28400,546654,84,1
AAA,2013J,28400,546614,84,10
AAA,2013J,28400,546655,84,2
AAA,2013J,28400,546654,84,3
AAA,2013J,28400,546650,84,2
AAA,2013J,53025,546658,84,1
AAA,2013J,53025,546650,84,4
AAA,2013J,53025,546650,84,2
AAA,2013J,53025,546655,84,4
AAA,2013J,53025,546655,84,2
AAA,2013J,53025,546614,84,1
AAA,2013J,45462,546614,84,1
AAA,2013J,365642,546674,84,3
AAA,2013J,365642,546614,84,7
